caldt,vwretd,ewretd
1996/01/30,0.009718,0.009096
1996/01/31,0.009294,0.011078
1996/02/01,0.004192,0.005299
1996/02/02,-0.004183,-0.003028
1996/02/05,0.008804,0.006938
1996/02/06,0.007666,0.007686
1996/02/07,0.005973,0.003753
1996/02/08,0.009368,0.009795
1996/02/09,0.000511,0.000553
1996/02/12,0.007644,0.006747
1996/02/13,-0.000878,-0.000983
1996/02/14,-0.007436,-0.005316
1996/02/15,-0.005692,-0.003467
1996/02/16,-0.004957,-0.003403
1996/02/20,-0.011223,-0.010799
1996/02/21,0.011512,0.010605
1996/02/22,0.016430,0.014524
1996/02/23,0.000498,-0.000962
1996/02/26,-0.012957,-0.010370
1996/02/27,-0.004778,-0.004587
1996/02/28,-0.003914,-0.003110
1996/02/29,-0.006285,-0.006398
1996/03/01,0.005454,0.005554
1996/03/04,0.010476,0.011027
1996/03/05,0.008001,0.004624
1996/03/06,-0.005618,-0.002840
1996/03/07,0.002588,0.002440
1996/03/08,-0.030382,-0.028463
1996/03/11,0.010068,0.011432
1996/03/12,-0.004777,-0.003292
1996/03/13,0.003270,0.007219
1996/03/14,0.003638,0.005902
1996/03/15,0.001101,-0.000089
1996/03/18,0.017223,0.016362
1996/03/19,-0.001361,-0.000061
1996/03/20,-0.002742,-0.004394
1996/03/21,-0.001200,-0.001003
1996/03/22,0.002299,0.003408
1996/03/25,-0.000950,-0.001599
1996/03/26,0.004421,0.002111
1996/03/27,-0.006006,-0.002850
1996/03/28,0.000111,-0.001268
1996/03/29,-0.005377,-0.004190
1996/04/01,0.012819,0.009086
1996/04/02,0.002339,0.000211
1996/04/03,0.001097,0.002728
1996/04/04,-0.000145,0.001641
1996/04/08,-0.017263,-0.016168
1996/04/09,-0.003528,0.001960
1996/04/10,-0.013601,-0.010377
1996/04/11,-0.003723,-0.004042
1996/04/12,0.009004,0.006753
1996/04/15,0.008930,0.009956
1996/04/16,0.004121,0.004935
1996/04/17,-0.005103,-0.003732
1996/04/18,0.003631,0.003785
1996/04/19,0.001873,0.002686
1996/04/22,0.004792,0.004148
1996/04/23,0.005456,0.008026
1996/04/24,-0.002038,-0.000222
1996/04/25,0.004416,0.005576
1996/04/26,0.000985,0.000644
1996/04/29,0.000950,0.000739
1996/04/30,0.000273,0.000468
1996/05/01,0.000982,0.001049
1996/05/02,-0.017008,-0.014375
1996/05/03,-0.002685,-0.002443
1996/05/06,-0.001487,-0.000302
1996/05/07,-0.003897,-0.004096
1996/05/08,0.010367,0.006746
1996/05/09,0.001136,0.001847
1996/05/10,0.010638,0.009105
1996/05/13,0.014321,0.013482
1996/05/14,0.006463,0.005076
1996/05/15,-0.000340,0.000835
1996/05/16,-0.000451,-0.001713
1996/05/17,0.006140,0.004008
1996/05/20,0.006501,0.003230
1996/05/21,-0.000476,0.000299
1996/05/22,0.008314,0.007424
1996/05/23,-0.003141,-0.004843
1996/05/24,0.003537,0.003006
1996/05/28,-0.008858,-0.009818
1996/05/29,-0.006479,-0.006788
1996/05/30,0.005907,0.006351
1996/05/31,-0.003856,-0.003405
1996/06/03,-0.002242,-0.004219
1996/06/04,0.007435,0.006973
1996/06/05,0.009007,0.007145
1996/06/06,-0.007490,-0.008624
1996/06/07,0.000042,-0.001038
1996/06/10,-0.001820,-0.001762
1996/06/11,-0.001509,-0.001727
1996/06/12,-0.002145,-0.003315
1996/06/13,-0.001359,-0.002426
1996/06/14,-0.003517,-0.004529
1996/06/17,-0.001026,-0.002151
1996/06/18,-0.005094,-0.001561
1996/06/19,0.000308,-0.000562
1996/06/20,0.000212,-0.000952
1996/06/21,0.007014,0.003888
1996/06/24,0.003485,0.002869
1996/06/25,-0.000964,-0.003073
1996/06/26,-0.005797,-0.007125
1996/06/27,0.006341,0.006042
1996/06/28,0.003439,0.007089
1996/07/01,0.007746,0.005302
1996/07/02,-0.003197,-0.003485
1996/07/03,-0.001880,-0.001477
1996/07/05,-0.022161,-0.019986
1996/07/08,-0.007321,-0.007796
1996/07/09,0.003583,0.002984
1996/07/10,0.001873,-0.000648
1996/07/11,-0.015848,-0.015929
1996/07/12,0.000612,-0.000304
1996/07/15,-0.025043,-0.027064
1996/07/16,-0.001604,-0.006726
1996/07/17,0.008468,0.011293
1996/07/18,0.015164,0.015286
1996/07/19,-0.007395,-0.009076
1996/07/22,-0.007563,-0.009071
1996/07/23,-0.012385,-0.009300
1996/07/24,0.001254,-0.002152
1996/07/25,0.007412,0.006617
1996/07/26,0.007346,0.008930
1996/07/29,-0.007823,-0.006058
1996/07/30,0.006570,0.005072
1996/07/31,0.007742,0.006915
1996/08/01,0.016443,0.013067
1996/08/02,0.018709,0.017593
1996/08/05,-0.002941,-0.000590
1996/08/06,0.003141,0.002528
1996/08/07,0.002930,0.004624
1996/08/08,-0.001820,-0.000341
1996/08/09,-0.002814,0.000907
1996/08/12,0.007682,0.004607
1996/08/13,-0.007923,-0.007540
1996/08/14,0.002778,0.003643
1996/08/15,-0.000318,-0.000353
1996/08/16,0.005287,0.005809
1996/08/19,0.002000,0.002911
1996/08/20,-0.001294,-0.000356
1996/08/21,-0.000770,0.000063
1996/08/22,0.008337,0.007251
1996/08/23,-0.005241,-0.004062
1996/08/26,-0.004641,-0.004606
1996/08/27,0.003652,0.003985
1996/08/28,-0.001963,-0.000355
1996/08/29,-0.011258,-0.008901
1996/08/30,-0.007957,-0.006931
1996/09/03,0.004159,0.001612
1996/09/04,0.001354,0.002383
1996/09/05,-0.009591,-0.009445
1996/09/06,0.010550,0.009931
1996/09/09,0.011894,0.010724
1996/09/10,0.000339,-0.000480
1996/09/11,0.004948,0.005421
1996/09/12,0.006268,0.005346
1996/09/13,0.014286,0.011342
1996/09/16,0.005359,0.004798
1996/09/17,-0.001925,-0.001325
1996/09/18,-0.001601,-0.002468
1996/09/19,0.002234,0.002594
1996/09/20,0.005499,0.005627
1996/09/23,-0.000724,-0.001601
1996/09/24,-0.000921,0.001401
1996/09/25,0.000533,0.001076
1996/09/26,0.000462,-0.000790
1996/09/27,0.000046,0.001021
1996/09/30,0.001808,0.001999
1996/10/01,0.002271,0.001143
1996/10/02,0.007309,0.005610
1996/10/03,-0.001877,-0.002497
1996/10/04,0.012603,0.010128
1996/10/07,0.002813,0.001502
1996/10/08,-0.003816,-0.003555
1996/10/09,-0.005383,-0.004816
1996/10/10,-0.002917,-0.001752
1996/10/11,0.008510,0.006126
1996/10/14,0.004801,0.002540
1996/10/15,-0.001667,-0.002045
1996/10/16,0.002345,0.001633
1996/10/17,0.004013,0.003570
1996/10/18,0.004988,0.004280
1996/10/21,-0.001150,0.000348
1996/10/22,-0.004897,-0.005548
1996/10/23,0.000964,0.000238
1996/10/24,-0.006714,-0.005930
1996/10/25,-0.002133,-0.000532
1996/10/28,-0.004728,-0.006188
1996/10/29,0.005981,0.004010
1996/10/30,-0.000448,-0.000502
1996/10/31,0.006335,0.005684
1996/11/01,-0.001942,-0.000801
1996/11/04,0.004569,0.004229
1996/11/05,0.010536,0.007323
1996/11/06,0.015196,0.011444
1996/11/07,0.004170,0.003019
1996/11/08,0.004574,0.005255
1996/11/11,0.001399,0.002635
1996/11/12,-0.002923,0.001686
1996/11/13,0.002264,0.000947
1996/11/14,0.006708,0.004885
1996/11/15,0.002121,0.003584
1996/11/18,-0.000919,-0.000537
1996/11/19,0.007496,0.005214
1996/11/20,0.002335,0.002921
1996/11/21,-0.001388,-0.000020
1996/11/22,0.007868,0.008467
1996/11/25,0.011468,0.008095
1996/11/26,-0.001502,-0.001437
1996/11/27,-0.000690,-0.001298
1996/11/29,0.002829,0.002873
1996/12/02,-0.000577,0.000294
1996/12/03,-0.011431,-0.005883
1996/12/04,-0.003407,-0.003083
1996/12/05,-0.001080,0.002279
1996/12/06,-0.006604,-0.007216
1996/12/09,0.014249,0.011186
1996/12/10,-0.003363,-0.001873
1996/12/11,-0.008645,-0.011025
1996/12/12,-0.015448,-0.011976
1996/12/13,-0.000818,-0.000100
1996/12/16,-0.010858,-0.009287
1996/12/17,0.007073,0.003370
1996/12/18,0.007994,0.005826
1996/12/19,0.019128,0.014029
1996/12/20,0.004459,0.005721
1996/12/23,-0.002688,-0.004122
1996/12/24,0.005454,0.003396
1996/12/26,0.006622,0.006480
1996/12/27,0.001493,0.001562
1996/12/30,-0.003958,-0.001947
1996/12/31,-0.016762,-0.013548
1997/01/02,-0.005307,-0.006854
1997/01/03,0.014891,0.011628
1997/01/06,-0.000903,-0.002749
1997/01/07,0.007812,0.007239
1997/01/08,-0.005812,-0.004340
1997/01/09,0.008604,0.008353
1997/01/10,0.005982,0.004774
1997/01/13,0.000046,0.000523
1997/01/14,0.012499,0.009614
1997/01/15,-0.001711,-0.002325
1997/01/16,0.003003,0.004483
1997/01/17,0.008003,0.006367
1997/01/20,0.001374,-0.001165
1997/01/21,0.007097,0.005272
1997/01/22,0.005128,0.000750
1997/01/23,-0.011211,-0.006651
1997/01/24,-0.009174,-0.006899
1997/01/27,-0.006597,-0.005591
1997/01/28,-0.000207,-0.001059
1997/01/29,0.009966,0.005417
1997/01/30,0.014854,0.010547
1997/01/31,0.003232,0.001271
1997/02/03,0.000347,0.000178
1997/02/04,0.003488,0.001908
1997/02/05,-0.013973,-0.010713
1997/02/06,0.002705,0.001880
1997/02/07,0.011991,0.009970
1997/02/10,-0.005542,-0.003325
1997/02/11,0.006103,0.004000
1997/02/12,0.016614,0.014744
1997/02/13,0.010983,0.009483
1997/02/14,-0.003426,-0.000601
1997/02/18,0.009998,0.007661
1997/02/19,-0.004696,-0.004717
1997/02/20,-0.011999,-0.008042
1997/02/21,-0.001428,0.000378
1997/02/24,0.010878,0.007496
1997/02/25,0.002253,0.000852
1997/02/26,-0.007917,-0.005431
1997/02/27,-0.013191,-0.008772
1997/02/28,-0.004736,-0.003054
1997/03/03,0.005561,0.003122
1997/03/04,-0.005593,-0.001432
1997/03/05,0.014261,0.012472
1997/03/06,-0.004044,-0.002924
1997/03/07,0.008142,0.007707
1997/03/10,0.010683,0.007982
1997/03/11,-0.002682,-0.001186
1997/03/12,-0.008250,-0.005522
1997/03/13,-0.017862,-0.013948
1997/03/14,0.004449,0.006632
1997/03/17,0.002800,-0.000599
1997/03/18,-0.007690,-0.007824
1997/03/19,-0.004949,-0.005239
1997/03/20,-0.003879,-0.001512
1997/03/21,0.001831,0.001165
1997/03/24,0.008914,0.005722
1997/03/25,-0.001976,-0.003345
1997/03/26,0.001856,0.001931
1997/03/27,-0.021433,-0.019789
1997/03/31,-0.021760,-0.017843
1997/04/01,0.003666,-0.000490
1997/04/02,-0.012533,-0.010595
1997/04/03,0.000373,-0.001413
1997/04/04,0.010721,0.009489
1997/04/07,0.005906,0.005759
1997/04/08,0.005261,0.003809
1997/04/09,-0.007438,-0.006143
1997/04/10,-0.003202,-0.001869
1997/04/11,-0.027126,-0.024818
1997/04/14,0.008161,0.003120
1997/04/15,0.014768,0.012778
1997/04/16,0.011820,0.009457
1997/04/17,-0.002111,-0.002031
1997/04/18,0.005845,0.002806
1997/04/21,-0.007731,-0.009535
1997/04/22,0.018836,0.010920
1997/04/23,-0.001112,0.001803
1997/04/24,-0.003142,-0.002034
1997/04/25,-0.007681,-0.006590
1997/04/28,0.010222,0.007368
1997/04/29,0.027136,0.021916
1997/04/30,0.009475,0.010237
1997/05/01,-0.003295,0.000286
1997/05/02,0.018090,0.017457
1997/05/05,0.021260,0.020591
1997/05/06,-0.002807,-0.001502
1997/05/07,-0.014048,-0.010040
1997/05/08,0.005207,0.005994
1997/05/09,0.006187,0.004007
1997/05/12,0.015315,0.012178
1997/05/13,-0.005176,-0.004894
1997/05/14,0.003793,0.003744
1997/05/15,0.006733,0.006276
1997/05/16,-0.013534,-0.008523
1997/05/19,0.003823,0.003359
1997/05/20,0.010390,0.006281
1997/05/21,-0.003246,-0.002778
1997/05/22,-0.003629,-0.001127
1997/05/23,0.013191,0.011643
1997/05/27,0.002627,0.002331
1997/05/28,-0.002248,0.000065
1997/05/29,-0.003499,-0.000366
1997/05/30,0.005290,0.007130
1997/06/02,-0.002480,-0.000968
1997/06/03,-0.001218,-0.000440
1997/06/04,-0.005851,-0.004883
1997/06/05,0.003988,0.004580
1997/06/06,0.017325,0.012400
1997/06/09,0.005630,0.004302
1997/06/10,0.002637,0.002241
1997/06/11,0.005140,0.003628
1997/06/12,0.015573,0.014405
1997/06/13,0.011348,0.007872
1997/06/16,0.000942,0.000238
1997/06/17,0.000534,0.000141
1997/06/18,-0.005598,-0.002638
1997/06/19,0.009887,0.009008
1997/06/20,0.000657,-0.000473
1997/06/23,-0.022241,-0.017692
1997/06/24,0.020212,0.015418
1997/06/25,-0.008249,-0.006368
1997/06/26,-0.005566,-0.004403
1997/06/27,0.003946,0.005575
1997/06/30,-0.002670,-0.003240
1997/07/01,0.006887,0.006809
1997/07/02,0.014297,0.012743
1997/07/03,0.014682,0.010805
1997/07/07,-0.005089,-0.004547
1997/07/08,0.007457,0.007803
1997/07/09,-0.011575,-0.009091
1997/07/10,0.006530,0.008196
1997/07/11,0.003262,0.004927
1997/07/14,0.001873,-0.000719
1997/07/15,0.008262,0.005812
1997/07/16,0.011799,0.008648
1997/07/17,-0.005445,-0.003649
1997/07/18,-0.016752,-0.012428
1997/07/21,-0.003329,-0.003652
1997/07/22,0.023677,0.018843
1997/07/23,0.002565,0.003472
1997/07/24,0.004255,0.004417
1997/07/25,-0.001804,-0.001684
1997/07/28,-0.002577,0.000835
1997/07/29,0.006308,0.006558
1997/07/30,0.011040,0.010068
1997/07/31,0.001885,0.002318
1997/08/01,-0.007186,-0.006146
1997/08/04,0.003352,0.003155
1997/08/05,0.002216,0.003646
1997/08/06,0.008061,0.009135
1997/08/07,-0.008702,-0.005822
1997/08/08,-0.018826,-0.016827
1997/08/11,0.003900,0.006622
1997/08/12,-0.011551,-0.008527
1997/08/13,-0.004035,-0.002646
1997/08/14,0.003156,0.001778
1997/08/15,-0.025412,-0.018803
1997/08/18,0.012464,0.006310
1997/08/19,0.014634,0.013169
1997/08/20,0.014613,0.012689
1997/08/21,-0.014678,-0.012998
1997/08/22,-0.001892,-0.000749
1997/08/25,-0.003597,0.001153
1997/08/26,-0.008087,-0.004623
1997/08/27,0.001282,0.000762
1997/08/28,-0.010770,-0.005960
1997/08/29,-0.004293,-0.003225
1997/09/02,0.030355,0.022371
1997/09/03,0.000856,0.002064
1997/09/04,0.003052,0.002391
1997/09/05,-0.001779,-0.001240
1997/09/08,0.002447,0.002599
1997/09/09,0.002644,0.002413
1997/09/10,-0.015460,-0.010842
1997/09/11,-0.007414,-0.006688
1997/09/12,0.012877,0.011576
1997/09/15,-0.004235,-0.000625
1997/09/16,0.027678,0.021496
1997/09/17,-0.002204,-0.001574
1997/09/18,0.004388,0.006558
1997/09/19,0.003388,0.000817
1997/09/22,0.005318,0.003044
1997/09/23,-0.003372,-0.004925
1997/09/24,-0.007672,-0.005071
1997/09/25,-0.007138,-0.004530
1997/09/26,0.007905,0.005163
1997/09/29,0.008432,0.008210
1997/09/30,-0.006289,-0.001897
1997/10/01,0.008115,0.005736
1997/10/02,0.005440,0.004515
1997/10/03,0.004819,0.003381
1997/10/06,0.007560,0.005408
1997/10/07,0.010695,0.006326
1997/10/08,-0.008300,-0.009338
1997/10/09,-0.003492,-0.000319
1997/10/10,-0.003597,-0.001276
1997/10/13,0.001177,0.001243
1997/10/14,0.001729,0.001163
1997/10/15,-0.004264,-0.002895
1997/10/16,-0.010866,-0.009125
1997/10/17,-0.011282,-0.011250
1997/10/20,0.011815,0.011051
1997/10/21,0.017845,0.013845
1997/10/22,-0.003972,-0.003689
1997/10/23,-0.018121,-0.017014
1997/10/24,-0.009389,-0.007035
1997/10/27,-0.067297,-0.066179
1997/10/28,0.049324,0.038404
1997/10/29,-0.002759,-0.000018
1997/10/30,-0.016422,-0.014140
1997/10/31,0.012397,0.010972
1997/11/03,0.025821,0.022638
1997/11/04,0.002083,0.002731
1997/11/05,0.002565,0.003275
1997/11/06,-0.005009,-0.002621
1997/11/07,-0.011187,-0.014576
1997/11/10,-0.006652,-0.002822
1997/11/11,0.002729,0.000825
1997/11/12,-0.019238,-0.017655
1997/11/13,0.011920,0.006095
1997/11/14,0.012970,0.010418
1997/11/17,0.019165,0.017159
1997/11/18,-0.008191,-0.008611
1997/11/19,0.007168,0.004040
1997/11/20,0.014809,0.014678
1997/11/21,0.004507,0.001580
1997/11/24,-0.017142,-0.014122
1997/11/25,0.004727,0.003353
1997/11/26,0.001122,0.000781
1997/11/28,0.004269,0.004057
1997/12/01,0.020090,0.014930
1997/12/02,-0.003073,-0.001607
1997/12/03,0.005742,0.001421
1997/12/04,-0.003563,-0.004053
1997/12/05,0.010500,0.009446
1997/12/08,-0.001346,0.000275
1997/12/09,-0.006633,-0.006743
1997/12/10,-0.006390,-0.007849
1997/12/11,-0.014978,-0.014579
1997/12/12,-0.001424,-0.002567
1997/12/15,0.010213,0.007793
1997/12/16,0.004713,0.003245
1997/12/17,-0.002771,0.001899
1997/12/18,-0.010336,-0.012012
1997/12/19,-0.008689,-0.008114
1997/12/22,0.007326,0.007890
1997/12/23,-0.015004,-0.011138
1997/12/24,-0.006794,-0.004667
1997/12/26,0.003854,0.002450
1997/12/29,0.018165,0.014324
1997/12/30,0.018351,0.019374
1997/12/31,-0.000186,0.005613
1998/01/02,0.004518,0.003334
1998/01/05,0.002193,-0.000249
1998/01/06,-0.010539,-0.009095
1998/01/07,-0.002116,-0.003684
1998/01/08,-0.008259,-0.009269
1998/01/09,-0.029960,-0.032139
1998/01/12,0.012875,0.007195
1998/01/13,0.014048,0.015423
1998/01/14,0.005675,0.005430
1998/01/15,-0.007518,-0.005674
1998/01/16,0.011632,0.011850
1998/01/20,0.017591,0.013993
1998/01/21,-0.007795,-0.006684
1998/01/22,-0.007931,-0.008187
1998/01/23,-0.005857,-0.004997
1998/01/26,-0.000157,-0.000134
1998/01/27,0.012279,0.007439
1998/01/28,0.008979,0.010971
1998/01/29,0.008483,0.007507
1998/01/30,-0.004888,-0.004056
1998/02/02,0.020882,0.020769
1998/02/03,0.004818,0.005442
1998/02/04,0.000858,0.002424
1998/02/05,-0.002852,-0.000628
1998/02/06,0.009199,0.008413
1998/02/09,-0.001577,0.000560
1998/02/10,0.008011,0.008814
1998/02/11,0.001319,0.001102
1998/02/12,0.004245,0.004523
1998/02/13,-0.003866,-0.002009
1998/02/17,0.002765,0.003366
1998/02/18,0.009197,0.007016
1998/02/19,-0.003356,-0.003514
1998/02/20,0.005446,0.004371
1998/02/23,0.004284,0.001216
1998/02/24,-0.007520,-0.006966
1998/02/25,0.012074,0.011384
1998/02/26,0.005442,0.009473
1998/02/27,0.000589,0.001047
1998/03/02,-0.001870,0.000821
1998/03/03,0.004268,0.004587
1998/03/04,-0.005473,-0.001819
1998/03/05,-0.010292,-0.008510
1998/03/06,0.019644,0.016222
1998/03/09,-0.002448,-0.001735
1998/03/10,0.011184,0.011561
1998/03/11,0.004407,0.003893
1998/03/12,0.001391,0.001831
1998/03/13,-0.001226,-0.000492
1998/03/16,0.009753,0.008322
1998/03/17,0.001354,0.000655
1998/03/18,0.004934,0.003986
1998/03/19,0.003714,0.003517
1998/03/20,0.008338,0.004163
1998/03/23,-0.003597,-0.000671
1998/03/24,0.009460,0.007365
1998/03/25,-0.003185,-0.003135
1998/03/26,-0.000970,-0.000352
1998/03/27,-0.004648,-0.004076
1998/03/30,-0.001865,-0.003287
1998/03/31,0.007746,0.007214
1998/04/01,0.005887,0.004899
1998/04/02,0.010418,0.008574
1998/04/03,0.002495,0.000862
1998/04/06,-0.001359,-0.003603
1998/04/07,-0.009944,-0.009589
1998/04/08,-0.006872,-0.004112
1998/04/09,0.008094,0.006805
1998/04/13,-0.000650,-0.000415
1998/04/14,0.005669,0.009390
1998/04/15,0.002963,0.005527
1998/04/16,-0.009606,-0.009288
1998/04/17,0.013114,0.008790
1998/04/20,0.001157,-0.001513
1998/04/21,0.002485,0.002973
1998/04/22,0.004338,0.001715
1998/04/23,-0.010282,-0.010360
1998/04/24,-0.010214,-0.011163
1998/04/27,-0.019385,-0.020344
1998/04/28,-0.001370,0.001254
1998/04/29,0.008890,0.010053
1998/04/30,0.016062,0.015190
1998/05/01,0.007466,0.005343
1998/05/04,0.001388,0.001323
1998/05/05,-0.005737,-0.004196
1998/05/06,-0.009190,-0.007568
1998/05/07,-0.008819,-0.007462
1998/05/08,0.011918,0.009175
1998/05/11,-0.000927,-0.000201
1998/05/12,0.008099,0.004847
1998/05/13,0.003158,0.002315
1998/05/14,-0.001603,-0.001053
1998/05/15,-0.007849,-0.007648
1998/05/18,-0.002474,-0.005383
1998/05/19,0.003721,0.002526
1998/05/20,0.008390,0.005145
1998/05/21,-0.003775,-0.002194
1998/05/22,-0.004021,-0.004439
1998/05/26,-0.014898,-0.014613
1998/05/27,-0.000910,-0.005951
1998/05/28,0.004528,0.007664
1998/05/29,-0.005862,-0.002612
1998/06/01,-0.000153,-0.000819
1998/06/02,0.002312,0.000697
1998/06/03,-0.009693,-0.007019
1998/06/04,0.011270,0.007846
1998/06/05,0.017422,0.013135
1998/06/08,0.001914,0.003383
1998/06/09,0.002663,0.000288
1998/06/10,-0.005487,-0.008440
1998/06/11,-0.015411,-0.015813
1998/06/12,0.003516,-0.001883
1998/06/15,-0.019909,-0.018496
1998/06/16,0.009956,0.008179
1998/06/17,0.017905,0.015962
1998/06/18,-0.000205,-0.004036
1998/06/19,-0.005126,-0.006198
1998/06/22,0.002589,0.002191
1998/06/23,0.014514,0.009377
1998/06/24,0.012121,0.008996
1998/06/25,-0.003188,-0.002069
1998/06/26,0.003941,0.003528
1998/06/29,0.004408,0.003049
1998/06/30,-0.003881,-0.000407
1998/07/01,0.012643,0.012198
1998/07/02,-0.001670,-0.003897
1998/07/06,0.009653,0.006712
1998/07/07,-0.001689,-0.003282
1998/07/08,0.010219,0.007183
1998/07/09,-0.006526,-0.009577
1998/07/10,0.005127,0.000762
1998/07/13,0.000923,-0.003464
1998/07/14,0.010608,0.009201
1998/07/15,-0.002479,-0.002000
1998/07/16,0.007657,0.006466
1998/07/17,0.002366,-0.000758
1998/07/20,-0.001956,-0.003308
1998/07/21,-0.016756,-0.012873
1998/07/22,-0.000132,-0.002623
1998/07/23,-0.020843,-0.019547
1998/07/24,0.000704,-0.007299
1998/07/27,0.005547,0.001190
1998/07/28,-0.014700,-0.011191
1998/07/29,-0.004502,-0.003800
1998/07/30,0.015764,0.012173
1998/07/31,-0.019088,-0.017847
1998/08/03,-0.007360,-0.005843
1998/08/04,-0.036372,-0.031875
1998/08/05,0.009056,0.004287
1998/08/06,0.008438,0.008113
1998/08/07,-0.000997,0.005564
1998/08/10,-0.005085,-0.007918
1998/08/11,-0.013350,-0.017083
1998/08/12,0.014623,0.017814
1998/08/13,-0.008382,-0.009366
1998/08/14,-0.011034,-0.010867
1998/08/17,0.019699,0.013106
1998/08/18,0.016127,0.015117
1998/08/19,-0.002979,-0.003356
1998/08/20,-0.005440,-0.003627
1998/08/21,-0.009380,-0.012792
1998/08/24,0.006323,0.003295
1998/08/25,0.004189,0.000455
1998/08/26,-0.007371,-0.016389
1998/08/27,-0.038256,-0.039832
1998/08/28,-0.015030,-0.013673
1998/08/31,-0.067935,-0.055455
1998/09/01,0.038877,0.031943
1998/09/02,-0.004391,0.000691
1998/09/03,-0.008527,-0.008610
1998/09/04,-0.008619,-0.001274
1998/09/08,0.050585,0.044593
1998/09/09,-0.016932,-0.015965
1998/09/10,-0.025371,-0.022812
1998/09/11,0.028512,0.024528
1998/09/14,0.021148,0.021780
1998/09/15,0.008390,0.008287
1998/09/16,0.007645,0.010126
1998/09/17,-0.025428,-0.021231
1998/09/18,0.001435,0.002157
1998/09/21,0.003662,-0.001598
1998/09/22,0.006103,0.005173
1998/09/23,0.034598,0.029811
1998/09/24,-0.021470,-0.018110
1998/09/25,0.001718,-0.000194
1998/09/28,0.004356,0.003956
1998/09/29,0.000186,-0.002973
1998/09/30,-0.029634,-0.028220
1998/10/01,-0.031342,-0.030453
1998/10/02,0.016428,0.018746
1998/10/05,-0.014485,-0.015136
1998/10/06,-0.004161,-0.003474
1998/10/07,-0.014115,-0.012857
1998/10/08,-0.011074,-0.016110
1998/10/09,0.025282,0.025284
1998/10/12,0.014083,0.015209
1998/10/13,-0.004108,-0.004037
1998/10/14,0.012241,0.010267
1998/10/15,0.041993,0.041031
1998/10/16,0.008492,0.016937
1998/10/19,0.005032,0.011311
1998/10/20,0.000660,0.008410
1998/10/21,0.006617,0.000675
1998/10/22,0.007621,0.005400
1998/10/23,-0.007443,-0.010067
1998/10/26,0.001929,0.001823
1998/10/27,-0.006114,-0.002852
1998/10/28,0.002713,-0.000506
1998/10/29,0.016908,0.017118
1998/10/30,0.011756,0.017055
1998/11/02,0.011732,0.016109
1998/11/03,-0.000990,0.001520
1998/11/04,0.007129,0.012854
1998/11/05,0.014058,0.014925
1998/11/06,0.006436,0.005318
1998/11/09,-0.009482,-0.008869
1998/11/10,-0.001081,-0.007235
1998/11/11,-0.006546,-0.008338
1998/11/12,-0.003154,0.000741
1998/11/13,0.007461,0.007356
1998/11/16,0.008999,0.005806
1998/11/17,0.003300,0.000551
1998/11/18,0.004635,0.000949
1998/11/19,0.007346,0.004776
1998/11/20,0.009482,0.007321
1998/11/23,0.021621,0.017422
1998/11/24,-0.004408,-0.002612
1998/11/25,0.003577,0.000958
1998/11/27,0.004756,0.002301
1998/11/30,-0.023846,-0.021190
1998/12/01,0.009785,0.004775
1998/12/02,-0.002432,-0.002264
1998/12/03,-0.018064,-0.014360
1998/12/04,0.023163,0.016980
1998/12/07,0.009370,0.007805
1998/12/08,-0.005260,-0.007717
1998/12/09,0.001479,0.001241
1998/12/10,-0.015363,-0.015134
1998/12/11,0.000873,-0.003710
1998/12/14,-0.021401,-0.016770
1998/12/15,0.018852,0.008286
1998/12/16,-0.001320,-0.000437
1998/12/17,0.016381,0.013463
1998/12/18,0.006805,0.001018
1998/12/21,0.012875,0.007567
1998/12/22,0.000400,-0.002012
1998/12/23,0.020729,0.015435
1998/12/24,-0.001796,0.000506
1998/12/28,-0.000788,-0.002396
1998/12/29,0.013676,0.012570
1998/12/30,-0.007712,-0.002320
1998/12/31,-0.001688,0.006030
1999/01/04,-0.001295,0.001802
1999/01/05,0.013512,0.012757
1999/01/06,0.022406,0.021637
1999/01/07,-0.001326,-0.004269
1999/01/08,0.004158,0.008694
1999/01/11,-0.008560,-0.006279
1999/01/12,-0.019468,-0.016507
1999/01/13,-0.004133,-0.008108
1999/01/14,-0.017729,-0.017825
1999/01/15,0.025160,0.023239
1999/01/19,0.007263,-0.001592
1999/01/20,0.003948,-0.002485
1999/01/21,-0.017710,-0.009753
1999/01/22,-0.007998,-0.008460
1999/01/25,0.007990,0.005872
1999/01/26,0.015561,0.003721
1999/01/27,-0.007368,-0.009869
1999/01/28,0.017768,0.009113
1999/01/29,0.011473,0.008588
1999/02/01,-0.005299,-0.002650
1999/02/02,-0.008685,-0.007264
1999/02/03,0.008269,0.008678
1999/02/04,-0.018706,-0.007753
1999/02/05,-0.007685,-0.001034
1999/02/08,0.003474,0.002614
1999/02/09,-0.022298,-0.017602
1999/02/10,0.006458,0.001950
1999/02/11,0.024966,0.014404
1999/02/12,-0.018717,-0.014123
1999/02/16,0.009056,0.005447
1999/02/17,-0.013516,-0.012496
1999/02/18,0.010486,0.010367
1999/02/19,0.001771,0.002180
1999/02/22,0.026322,0.022334
1999/02/23,-0.000251,-0.003446
1999/02/24,-0.014263,-0.010146
1999/02/25,-0.006704,-0.007316
1999/02/26,-0.005415,-0.002040
1999/03/01,-0.001420,-0.000693
1999/03/02,-0.008563,-0.004447
1999/03/03,0.001909,0.000118
1999/03/04,0.015233,0.012736
